pair_id,conversation_hash,condition,label,source,theme,fold,score,length_only_score,text_chars
198f2a32a924564c93d3f853eb0b7e754901352ba04abc672a93ae93df92ab97,ac2eda6d05e36469634e6e419a9f9c8aab15c6b9b9e1224964af44bcd92f9cda,delusion,1,sharechat_chatgpt,mixed,3,0.9629606008529664,0.7245273372346084,785
19ce8789df122dfd2ca7d7c68a105c6ff6eddf523eaac2fa4710a603a5ac141d,a5e10dcb4745d3c01bf2f5849bfaee327b4cdfa119dec07fa8b87febab428341,delusion,1,sharechat_chatgpt,grandiose,4,0.771085262298584,0.6963596755311783,598
1a39f9f422d29b499c3f94b4c46c444e18a48d4e38af47cacb5bef83cdb2ab27,61a6584172d0c63d6b6fab459c63c309ecc38aeaf4c161c9b964e890af5d8281,delusion,1,wildchat_full,unclear_or_no_delusional_theme,4,0.2873402535915375,0.4009726218827557,143
1b1f10181e31ed5fd6c34b3871f575663aa149b0d005c362d55cab4f002ec055,d8897174e019ae8a7247458d8a17886b318e16099bbf9c21e941a3a5814aa999,delusion,1,sharechat_gemini,bizarre,3,0.8479446768760681,0.4181965642830872,150
1b7839002b818e5c636142952fa0f387bedb86292003c9bbea740d1880837147,c36d4140d640f795f2557ade6b506a4c0bce6c3c99616c73aea1cee4f4713004,delusion,1,sharechat_chatgpt,persecutory,3,0.980895698070526,0.7355595368889163,843
1bf6fa3ccb6be1dcfbd35bbc43cc056464ae651acf3f3e99349a77d42f12ec59,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,delusion,1,sharechat_chatgpt,persecutory,3,0.8991180062294006,0.4564219231629852,183
1c3027d8501a2ddc6cb19685642403994f0a0135ee5f7623df5662751c260f03,3f7453f3d84241e26ea411d8e0fb329a7aca5dc61407ce794e7648f6712139d0,delusion,1,sharechat_chatgpt,somatic,2,0.8494521975517273,0.3014945427189819,95
1d02a803b93c926aeed0e38d932bf18d937d5ee04996570bb734b673d055af4f,4fe1fd74391eef54157764d18a2d2d0b7e8cdcff859032f95f5c7183f9415ae9,delusion,1,sharechat_chatgpt,bizarre,2,0.8972302079200745,0.4310446290049094,213
1e03cb50153a96fa5c3368b6feedb7089f5e1988e428a9e78df66f496e0e323d,0111dcef1bb91f41053690652a7a3745976913099347fb0a8a4a4b74776c4416,delusion,1,sharechat_chatgpt,persecutory,4,0.9213961362838744,0.6053316470819737,375
1ebf6b9381f46db9d4d050c8e986210425b6061f2546340e310231f053cea23a,e14c3438b1d0a07d85830df00c289a960cbaeb723da7d86090ce2cc61034c117,delusion,1,sharechat_grok,nihilistic,2,0.8985351324081421,0.430238634601737,212
1f23493ea6bec12ed9177807a7de3dd00478909193590e1c63e444287458aede,54b98a8c08fda1fdcd3ce9a22fec6f12cab756f882e9c06e237b47a687f194af,delusion,1,sharechat_chatgpt,mixed,4,0.8354969024658203,0.9259996229337766,4269
1ff28c97d58d1e48565bfc9d96d7d52ccd9dd469c416bc3180eabf283409d7f7,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,grandiose,2,0.9311715364456176,0.7455184375880708,1469
202c6132b07d526e93ea088949461fd9c4ea99bc922b65c295458d31cc526ac7,1722c192edaeabf0ce69853b85215cb368e19e00538f9902d073581eec6c2cd8,delusion,1,sharechat_chatgpt,grandiose,2,0.9011543393135072,0.7104672312648828,1141
20b2193c2c4e8ffbe43815dc41b640a216115c5a5753bc1905a47009ad908971,a47b16ac9f376730a532783fccbd548565ccd8232f7528c3fbe657e4d0ffab26,delusion,1,wildchat_full,bizarre,3,0.9756130576133728,0.5044056261530941,234
2121ed9c1f4ed962700142f8a4110a67c1d75b56a265deaaa2ee0263009ec19b,e7e853c5b5a0ef42e55103c5deb6b840f1bd27cdf5e10a8a3213b321bd101c61,delusion,1,sharechat_chatgpt,persecutory,3,0.8649224042892456,0.8687203748012966,2540
2244390ee118f74a39ea2eb3a0c7e2da0a5fe497efe2765db840adc2e889480e,9b2f6eec709801910b0181c97a0d5d4e88d30dc2c7af09de3de3bbf0d3d56852,delusion,1,wildchat_full,grandiose,4,0.9386422038078308,0.40383810917053,145
22dd10bdcc4074016c2abfb5c8a653e5f4193bd56137ce95c4ba96cf3e3ccd7c,e4db54ccc98263601152b06f91c1ee13916ef3bed9729fc086db0f611b5a2c9b,delusion,1,sharechat_chatgpt,persecutory,2,0.9398096799850464,0.5218479176550083,359
230c6a3a9c0f776dcebb42cf805a7a6c0a7e379d77cc14199ab5bb7b1b69a9c7,c36d4140d640f795f2557ade6b506a4c0bce6c3c99616c73aea1cee4f4713004,delusion,1,sharechat_chatgpt,grandiose,3,0.9351192712783812,0.7650175186695669,1030
233b417307a1a80cb598258968be28d64e402090c56702a8291fe3fab403ec37,b52ee2e5f375534b946fda38c9a5a287f32c380fc35f8f6aee96ed7825a4bb1d,delusion,1,sharechat_chatgpt,persecutory,1,0.6465010046958923,0.7989962841419679,1031
2347dcfb494743eb080716994299ac1a9240cb97bee4626a164f314f578a8052,1174776ef7eb752e50b79c84ad308982625be79ccada4b7bc676bb27473262f1,delusion,1,sharechat_chatgpt,religious_or_spiritual,2,0.9630652070045472,0.388973303892741,166
2487f04d3ff712f9411e069a14a68fe1fd7ce4ca1b5aa8c7f8e1a1dfc2104828,d561055023729ed460963d76b6ee6293a9d18df80e4275f09597615b1539a986,delusion,1,sharechat_grok,grandiose,1,0.958798348903656,0.6342196567045579,428
24dde79ccae2fc6ffb6b08b3b21f0c96aeb6835e854f72a709bce1a5295a1ae1,1aab3d95b86c4317044ce9ccce194d3b8400ffc2ee5c54bc61d03862c44f04b9,delusion,1,sharechat_chatgpt,persecutory,1,0.9590591192245485,0.7432837802311432,737
25ce6a65e54d5511659f36ba9832ba01b0dbc14de4fe1d26f33583e464685661,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,delusion,1,sharechat_chatgpt,persecutory,2,0.9238107204437256,0.6915268599770831,1003
2608e9eb00579767ecb1652356194bbf744e7fb22a9a148a71c120e413e8750f,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,delusion,1,sharechat_chatgpt,persecutory,2,0.9160737991333008,0.6714496977122775,879
26583edf81415578597a34df8b9427ded25908cf3f1d0df48e69543a7115a6fd,c36d4140d640f795f2557ade6b506a4c0bce6c3c99616c73aea1cee4f4713004,delusion,1,sharechat_chatgpt,grandiose,3,0.9587439894676208,0.6068031536331975,398
27f2626165bff2ab68d7c0190a6494410fcc1627756848116d76d676af07d675,bc69d253bc189568ad14c553792a8f1cb0df1bb046f3e064693a669ec0459ad9,delusion,1,sharechat_chatgpt,grandiose,1,0.9567037224769592,0.819987743579855,1191
290ba92b439354d9ced08f5d50c3dce459eea9e1f690732244977d659ebedfd3,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,delusion,1,sharechat_chatgpt,persecutory,3,0.9211435317993164,0.4949816917138357,223
292ff69af6f3c77016282a7bb435a17fc73be536ee7705e2173ba628c6ef5858,2f2e50fd67080be8be849bed1fc7963546a74337aafcb63387829c8f1c98de17,delusion,1,sharechat_chatgpt,persecutory,2,0.792998731136322,0.4373725081184717,221
295dce3bbe2ca7d4da65f2449f4d8acd9195c632c26a68672b7c2e6f0e7c2035,a600c105b88655641163f9126c7228205e0072b52ba1b9862fb691b9c1be2aba,delusion,1,sharechat_chatgpt,somatic,4,0.9378082752227784,0.5755324596511874,325
2b1d62f7c0022e6556a366672d0cb020c720e5ebf9949fc7b7b7692edb7ff73a,071c12708e3e230f59fe46e0d10ae96fd8cc5b06494bea123d2a44ebfb2e7ee6,delusion,1,sharechat_grok,grandiose,3,0.9513511061668396,0.7268989533718881,797
2b630f459a7cff384b64e5a5704df6e6e26518db764292391560ff445cf8189e,dfce00272bb2d37fd213439c255fb2eb295f071167faf3b4587783de023d88a2,delusion,1,sharechat_chatgpt,somatic,1,0.6229000091552734,0.6712477184642205,509
2c7c0e8ba75d379bb26dd580e7c80b6784ac40c6875ced07c09444dcf55d5f9f,034d612911b6e9e81d5c939d7689f92a99078634a66f31ac85673f395101f8b5,delusion,1,sharechat_chatgpt,bizarre,4,0.960391104221344,0.930830947604774,4644
2c90115a32abbbe485fa2e62bd0519b3749c8619c019c21c60f806a7cccd259b,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,persecutory,2,0.9649932384490968,0.7039613787550226,1091
2cbccc6a7d93b2de93f845f1a1b1cd1e3cf2caf16ce1734f58e3f008f22cfa84,e5eb013ee138db005abb9a6899a5621813343eda6102ba741f545e17457ca497,delusion,1,sharechat_chatgpt,bizarre,0,0.5483172535896301,0.5148260057283413,244
2d606fe96a26b5ef28aa5c0a5885826d1968d7298c171225ad2fc32cc4324b7b,349898502f168e220ae674d29302f6f0534bf1f6af10bd7b4c880e47342d2347,delusion,1,sharechat_chatgpt,persecutory,1,0.769973635673523,0.9215374418634328,3246
2f8cb19fe870dca45955b9b8a3f32501547852deb8a3a9eff5d41ca4a968e0a2,1a6c17104326a874765177a3ce338a923417e6e08471cc2f6ad768ca2d881932,delusion,1,sharechat_chatgpt,thought_broadcasting,4,0.9720855951309204,0.4780385937179216,206
30a66062f55ec49834483e6f28dd9625aecdc0f38a5f5ad0dc39f70409807a4c,cd0638425acd9adbfb419867f84ac181bd8296e6050ab18a16ea5201203eee42,delusion,1,sharechat_chatgpt,persecutory,4,0.5586725473403931,0.7941910371584178,1093
30cb3730da3b08d5dac9b38c36a7c6e21cef977e2a621546f93f1e3e8e76454a,16426e6c34c06722bb335a35b6afe2700c1abd392463a740cdac731d64bf79e5,delusion,1,wildchat_full,bizarre,3,0.916252851486206,0.3734478386515809,118
3143b13906a10340dbbde4fc0fd4b75a0580275486f1f3e1a378305405a78915,7928d13bd31be57722c55655611c9193d0c939134520fad9267c331c10a5a28a,delusion,1,sharechat_chatgpt,persecutory,3,0.7183268666267395,0.6719718994239698,571
3309341a5515c8e943371b2672633d7826cca8827ae2cd99689c7c2a6658e221,7852f46ba96a6d59113e9921c4277bd13296b46ace2d47f81a1fa47b115cc0a0,delusion,1,sharechat_chatgpt,persecutory,1,0.8774924278259277,0.837371635724548,1356
334ace206b048c36154f918ff9182ba9f6b8e955462a7b3407deec8ac90374a7,4ee34adbb1f91d2e10c467a7aea5f88abd38ac0d7c56ab223d1669bdc3dbc8c1,delusion,1,sharechat_grok,persecutory,3,0.9642523527145386,0.7632190513930627,1017
33520eb141b8ee9a856601d4fa5eff5cddad59e810e1a523ca7fea09f87589e5,298f74b8f66e93e4ceb404f77b49c0a75ccb410ef00247d08f00bccda94c0072,delusion,1,sharechat_chatgpt,persecutory,0,0.6063583493232727,0.8372524154672292,1478
3386512c974a1ab38ee0a8ee9c1afc6e9b34e64b3987f7350165d2a16f2715c5,a8d4d4f5780f0dbb1528d2f466dfde3a9b0aeca9e2412c7922ee7c287ee5a4bd,delusion,1,sharechat_chatgpt,referential,3,0.8701050281524658,0.7132174558633783,731
33a8cb3e9b6bf92df57fb9957077a09726955d8634e443e73c54f3c871916e98,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,mixed,2,0.9047154188156128,0.6093987890565259,598
3712f79723e304731fee152116960e6d95e0e531554075ee7d13c8dd591b34ea,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,delusion,1,sharechat_chatgpt,referential,2,0.8379220962524414,0.6863453875412738,969
374242da485f634b850e07093abf8a30c500ebaef978704bcdfc100cc067a3b1,afacdb7fd58b7d11d10490c4cb007ee196d32597bc28263232265ae77bef39bb,delusion,1,sharechat_chatgpt,religious_or_spiritual,0,0.8240872025489807,0.8098810986686573,1192
376fba3ba7eb0a812b05b6b0c88c18b40af01dfb0a69c3ba57c0dd91baddc0b3,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,delusion,1,sharechat_chatgpt,grandiose,2,0.7706145644187927,0.5736165400437832,484
38095b3dbcf7b7e1b081143c84e2ec613bace0056cdc8865e828e7d1dd2c83a3,fdc0773d1ef5051fd0c774874ea4428752af60e06a596ed2bb07e752d6ab96f1,delusion,1,sharechat_chatgpt,persecutory,4,0.7608663439750671,0.5761787162754919,326
385e8a060df3c0ca5ea553256926522682dd95aaec91d7eea5329f63a7e49e0a,5f0c82050a9563939f91aa178b97b9e6bd6f35a44f390cede7748d229898c8cf,delusion,1,sharechat_chatgpt,religious_or_spiritual,0,0.6609129309654236,0.504746508456183,233
39268daa860cd9050f792c655a525effb89648e33d867eb306dbc7c5fcd1e1dc,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,persecutory,2,0.9229918718338012,0.5159082465878829,347
396691ee273c9cadeae69b1dad9019c247ae5d22e3f7271cbb750668f8fcd9ce,dd557d022889e96c41ca93eb48fd70ebce43f3496a8f7a8d3c722bd86be9c6d1,delusion,1,sharechat_chatgpt,persecutory,3,0.944917619228363,0.6020310553693489,388
3a4141979fa487914da653d4878a327959fac660289e09d14ab06f3470c8c581,64626c29a80907341c6773e15f0d3e671e0c0408fb044584fb2052f300d41a37,delusion,1,sharechat_chatgpt,grandiose,1,0.8341068625450134,0.3367780554453107,116
3aa63e9af9865acb2eb6488c36b3ab1259c8d14534a43525c68b982d08a03574,e79e8dabd2354b2ac3260f577beb91ac83905be9a1c4fd77c6637901a1d0fd82,delusion,1,sharechat_chatgpt,mixed,2,0.8996257781982422,0.5674808952765433,467
3aa71b520145d19602e8f138660705b4acbcd3bcc36474448c02560295cf913e,4cd935a440b0c5371885c1430071305843710e2b38b59b18ed21eef2f9835e38,delusion,1,sharechat_chatgpt,referential,2,0.8630895614624023,0.544985843672594,410
3b3fe409b8021f6be27c90f896e0c35259e39d5f305dace9e8a9d5a78b5b0d8d,30d66981c4153f6325b7330f6beaa287165b96450eb9c42147c7e9e5c71c4e72,delusion,1,sharechat_chatgpt,grandiose,0,0.9079256057739258,0.8636843933632123,1874
3b59351a8231aa8d8cd4aac6066bf60b6ee80e0a4f1255eceff1b774af51facf,95f7cb2720375af9c7c7b952c3d2cc6a5fd75c356437645fee02b85ec55707d9,delusion,1,sharechat_chatgpt,persecutory,2,0.8483827114105225,0.6325162220167739,688
3c0e0fab24f6e0e19fa6d364b9b63d323353302115a0bf035d0b69512f1fb5aa,7b2f6b558ed96e9173d70336dba88089e8c938f53f897128a5e0847ac5ce00f0,delusion,1,sharechat_chatgpt,grandiose,0,0.8581324815750122,0.5192555438935361,249
3dbb1d046f97043f78eff1bd92de4e6405090b6bda51da6cfb153310052ba246,b5abf4c7f1521917a7ccf1b37bca636cc8c0a603145fd0ab477180a77823c9d1,delusion,1,wildchat_full,religious_or_spiritual,0,0.8916669487953186,0.2705434109898303,73
3ddaabaeba76a44e758fb66c314374b0034d1459ea6b95f4133573654e419b3a,6bfe6ad368975715b101cd06fc22bcea597deb8226223cf588505eaa11dd1486,delusion,1,sharechat_chatgpt,grandiose,1,0.7742432355880737,0.4127128528770264,164
3ddf931b044ecac9b44be63b6e1b14b2965becf17aca44def2d9aaaff549db78,1b274673bb3337a8a191b28f52b6a809514cf46a0d83e8a3b57bad03a8c23fa7,delusion,1,wildchat_full,religious_or_spiritual,0,0.7287788987159729,0.5538938656381013,292
3e53bc40b31dd6d7d3558d0b3c2aeda6b48f9bc003e1f016c25984b36b57acad,d4e1687097c0b9f30a1c655121d86d9d9613cb62faeb11d68f2e9b782ff5687a,delusion,1,wildchat_full,persecutory,4,0.768603503704071,0.4024094729855352,144
